beta.x,se.x,tval.x,pval.x,outcome,population,fdr.x,Effect_lib.x,Effect,Outcome.x
0.109044099755491,0.0155770179162342,7.00031933852024,2.58506917513652e-12,tafa5,all,2.07799791385974e-11,Upregulated,Upregulated,TAFA5
0.0916481548588532,0.0202870575412698,4.51756764983852,6.26926393993232e-06,thbs4,all,2.32790181322868e-05,Upregulated,Upregulated,THBS4
0.0941832252672897,0.0189964468911299,4.95793901917874,7.14698965811323e-07,timd4,all,3.02197857509239e-06,Upregulated,Upregulated,TIMD4
0.102292601555083,0.0171315890541795,5.97099318875662,2.37352444295865e-09,timp4,all,1.37796280160655e-08,Upregulated,Upregulated,TIMP4
0.0419899407779988,0.0096130166720303,4.36802953854967,1.25617704285167e-05,tinagl1,all,4.43909906688887e-05,Upregulated,Upregulated,TINAGL1
-0.0709907251126724,0.0168669884035916,-4.20885598626225,2.57106734301584e-05,tmprss5,all,8.72731211794008e-05,Downregulated,Downregulated,TMPRSS5
0.0951869411696491,0.0135525470089421,7.02354628298604,2.18954909818398e-12,tnfrsf19,all,1.78955884393473e-11,Upregulated,Upregulated,TNFRSF19
-0.0548072861489748,0.0124288197015991,-4.40969355617279,1.03723982811622e-05,tnfsf12,all,3.71931830523047e-05,Downregulated,Downregulated,TNFSF12
0.112062527588191,0.0199983383417794,5.60359194214034,2.11032225664335e-08,tpp1,all,1.10659550590295e-07,Upregulated,Upregulated,TPP1
0.104527014415652,0.0231421337577522,4.51674056981185,6.29405045152354e-06,vamp5,all,2.33118881280479e-05,Upregulated,Upregulated,VAMP5
0.141942175450988,0.0251646937068226,5.64052863526428,1.70408330405155e-08,vegfa,all,9.06572317755425e-08,Upregulated,Upregulated,VEGFA
0.102678054028291,0.024767280326035,4.14571372700768,3.39308146914809e-05,vstm2l,all,0.000113594466575827,Upregulated,Upregulated,VSTM2L
0.164442312368011,0.0315642059709066,5.20977187006005,1.89790103684511e-07,vwf,all,8.70416682415171e-07,Upregulated,Upregulated,VWF
0.0617685306134541,0.0122664459635478,5.03556863960527,4.78067116004178e-07,wnt9a,all,2.06316280446641e-06,Upregulated,Upregulated,WNT9A
0.0650252871321139,0.014007342924855,4.64222854262613,3.4551332146534e-06,xg,all,1.33022628764156e-05,Upregulated,Upregulated,XG
-0.224196976398375,0.0421391442481689,-5.32039699425356,1.03971038953532e-07,xpnpep2,all,4.98720098324647e-07,Downregulated,Downregulated,XPNPEP2
0.0873770301612428,0.0183614043885312,4.75873349948219,1.95348673959377e-06,zbtb17,all,7.80860956291171e-06,Upregulated,Upregulated,ZBTB17
